fighter_id,name,weightclass,wins,losses,draws,currentElo,maxElo
1734,Montana De La Rosa,Women's Flyweight,6,5,1,1542.1632920476159,1634.5752251112217
1735,Christina Marks,Women's Flyweight,0,1,0,1452.0,1500.0
1736,Rachael Ostovich,Women's Flyweight,1,3,0,1403.2816783670135,1548.0
1737,Karine Gevorgyan,Women's Flyweight,0,1,0,1452.0,1500.0
1738,Shana Dobson,Women's Flyweight,2,4,0,1425.5253747594952,1550.0
1739,Ariel Beck,Women's Flyweight,0,1,0,1450.0,1500.0
1740,Gillian Robertson,Women's Flyweight,12,6,0,1645.8759471500566,1645.8759471500566
1741,Emily Whitmire,Women's Flyweight,2,4,0,1400.3244967187845,1549.6184470473418
1742,Allen Crowder,Heavyweight,1,2,0,1456.0705399316216,1500.0
1743,Markus Perez,Middleweight,2,5,0,1406.6276363793002,1518.904802256562
1744,Benito Lopez,Bantamweight,2,2,0,1494.959977270788,1537.4828646453884
1745,Alex Perez,Bantamweight,7,5,0,1603.4970623172035,1688.4234944635778
1746,Merab Dvalishvili,Bantamweight,12,2,0,1882.7518701314389,1882.7518701314389
1747,Julian Marquez,Middleweight,3,5,0,1392.3409081159652,1578.8122059491084
1748,Michal Oleksiejczuk,Light Heavyweight,7,8,0,1531.6681450471951,1614.8392482706672
1749,Mark De La Rosa,Bantamweight,2,5,0,1388.3602125665059,1527.3945371241268
1750,Matt Frevola,Lightweight,5,5,1,1545.7415122819652,1621.9647368212168
1751,Brandon Davis,Featherweight,2,7,0,1379.2614819025728,1501.2616058801348
1752,Julio Arce,Featherweight,6,4,0,1581.025278659583,1581.025278659583
1753,Dan Ige,Featherweight,10,8,0,1638.4158329676,1700.5644980002576
1754,Matt Bessette,Featherweight,0,2,0,1428.6012791815901,1500.0
1755,Cory Sandhagen,Featherweight,10,4,0,1790.7769788195667,1826.838895159177
1756,Austin Arnett,Featherweight,1,3,0,1429.2828861986209,1500.0
1757,Priscila Cachoeira,Women's Flyweight,5,6,0,1504.9802786034047,1533.0255068034048
1758,Polyana Viana,Women's Strawweight,4,6,0,1443.476857519624,1548.0
1759,Maia Stevenson,Women's Strawweight,0,1,0,1452.0,1500.0
1760,Israel Adesanya,Middleweight,13,5,0,1840.8362971313038,1979.5060790466484
1761,Curtis Millender,Welterweight,3,2,0,1569.1361782259514,1646.1330215429905
1762,Steven Peterson,Featherweight,3,5,0,1447.3038738162056,1519.696224277033
1763,Geoff Neal,Welterweight,8,4,0,1724.098732861318,1747.9325904035359
1764,Tim Williams,Middleweight,0,2,0,1417.0442340109093,1500.0
1765,Marcin Prachnio,Light Heavyweight,4,6,0,1438.2496298084245,1500.0
1766,Manny Bermudez,Bantamweight,3,2,0,1522.31152532975,1620.3297393960813
1767,Yana Santos,Women's Featherweight,5,5,0,1524.359092926388,1586.6266677539775
1768,Mackenzie Dern,Women's Strawweight,10,5,0,1651.4150690883473,1672.6323906534612
1769,Alexander Hernandez,Lightweight,8,7,0,1569.1624817216689,1642.648763681975
1770,Charles Byrd,Middleweight,1,3,0,1396.997827804426,1548.0
1771,John Phillips,Middleweight,1,5,0,1369.8615732419303,1500.0
1772,Hakeem Dawodu,Featherweight,6,4,0,1571.7750068001474,1644.8298849169219
1773,Magomed Ankalaev,Light Heavyweight,13,1,1,1906.7890862401691,1906.7890862401691
1774,Dmitry Sosnovskiy,Heavyweight,1,0,0,1552.218181688025,1552.218181688025
1775,Mike Rodriguez,Light Heavyweight,3,5,0,1431.9880650870853,1552.2017111180307
1776,Ricky Rainey,Welterweight,0,2,0,1409.4495117752551,1500.0
1777,Dan Moret,Lightweight,0,3,0,1391.8779936581352,1500.0
1778,Lauren Mueller,Women's Flyweight,1,3,0,1427.1380080875272,1545.7170493926706
1779,Ricky Simon,Bantamweight,9,5,0,1664.0671285391259,1740.023659159048
1780,Andrea Lee,Women's Flyweight,5,9,0,1437.3493498486237,1614.2013401977429
1781,Craig White,Welterweight,0,2,0,1448.3317278938193,1500.0
1782,Carlo Pedersoli Jr.,Welterweight,1,2,0,1455.09578805767,1537.3736821044035
1783,Molly McCann,Women's Flyweight,7,7,0,1468.3245424394333,1594.9469920976783
1784,Sijara Eubanks,Women's Flyweight,5,5,0,1500.369356306212,1570.1939250101902
1785,Chance Rencountre,Welterweight,2,2,0,1515.0983687233133,1564.708251233347
1786,Nathaniel Wood,Bantamweight,9,3,0,1664.6359495903046,1664.6359495903046
1787,Jose Torres,Flyweight,1,1,0,1503.6190859840049,1549.8738226180187
1788,Megan Anderson,Women's Featherweight,3,3,0,1552.5640493787625,1568.3216743892472
1789,Petr Yan,Bantamweight,10,4,0,1790.8715417913568,1825.8926402741274
1790,Hector Aldana,Welterweight,0,3,0,1381.1978801581326,1500.0
1791,Michael Trizano,Lightweight,4,3,0,1541.413735266035,1597.6535230942748
1792,Joe Giannetti,Lightweight,0,1,0,1460.0,1500.0
1793,Brad Katona,Featherweight,4,4,0,1492.0311832923762,1592.62833939233
1794,Jay Cucciniello,Featherweight,0,1,0,1460.0,1500.0
1795,Luis Pena,Lightweight,5,3,0,1568.2709702543634,1603.928722717398
1796,Richie Smullen,Lightweight,0,1,0,1452.0,1500.0
1797,John Gunther,Lightweight,1,1,0,1497.513244816798,1540.0
1798,Allan Zuniga,Lightweight,0,1,0,1460.0,1500.0
1799,Bryce Mitchell,Featherweight,8,2,0,1682.9321096635013,1706.9414265047074
1800,Tyler Diamond,Featherweight,0,1,0,1460.0,1500.0
1801,Blagoy Ivanov,Heavyweight,3,5,0,1526.6867348970682,1588.193648860411
1802,Said Nurmagomedov,Flyweight,7,3,0,1655.8370101461142,1708.8796012950434
1803,Raoni Barcelos,Featherweight,8,4,0,1612.7054514609094,1685.506883201357
1804,Jennifer Maia,Women's Flyweight,6,6,0,1566.4197060777483,1599.670549376411
1805,Elias Garcia,Flyweight,0,2,0,1412.9268536417662,1500.0
1806,Abu Azaitar,Middleweight,1,2,0,1444.9172908379562,1543.0323758966065
1807,David Zawada,Welterweight,1,4,0,1445.455124396374,1500.0
1808,Nad Narimani,Featherweight,2,2,0,1492.3925311266005,1574.5296925665411
1809,Khalid Taha,Featherweight,2,4,0,1437.9111742773946,1549.9977600543764
1810,Darko Stosic,Light Heavyweight,1,3,0,1423.7977943569158,1546.000952109206
1811,Pingyuan Liu,Bantamweight,2,2,0,1486.0306425714357,1571.6999459324434
1812,Kevin Holland,Middleweight,15,10,0,1661.8728192515937,1734.518307313969
1813,Montel Jackson,Bantamweight,8,2,0,1717.4891302512503,1717.4891302512503
1814,Matt Sayles,Featherweight,1,3,0,1424.8416953546161,1502.8933181007103
1815,Zhang Weili,Women's Strawweight,10,2,0,1886.9093653362718,1886.9093653362718
1816,Aleksei Kunchenko,Welterweight,2,2,0,1552.0760215138173,1609.7095652854441
1817,Khalid Murtazaliev,Middleweight,1,0,0,1559.647062918794,1559.647062918794
1818,Jin Soo Son,Bantamweight,0,2,0,1426.5876301234846,1500.0
1819,Adam Yandiev,Middleweight,0,1,0,1465.421458218096,1500.0
1820,Stefan Sekulic,Welterweight,0,2,0,1438.1083697373788,1500.0
1821,Andre Ewell,Bantamweight,4,5,0,1466.0451152041196,1577.729213772447
1822,Marina Rodriguez,Women's Strawweight,7,5,2,1593.7550433237477,1700.241804021965
1823,Ryan Spann,Light Heavyweight,8,6,0,1578.3335798008118,1695.417920855362
1824,Augusto Sakai,Heavyweight,5,4,0,1543.0826559628986,1665.2716274625411
1825,Mayra Bueno Silva,Women's Flyweight,5,6,1,1512.6856905773484,1620.5173707279803
1826,Luigi Vendramini,Welterweight,1,3,0,1433.147168876806,1517.2217343637558
1827,Livinha Souza,Women's Strawweight,3,3,0,1465.723593541908,1574.512916051
1828,Jalin Turner,Welterweight,7,6,0,1592.8955994501707,1682.2768025393996
1829,Jonathan Martinez,Bantamweight,10,5,0,1680.5272879177537,1736.7094906504665
1830,Chris Fishgold,Featherweight,1,3,0,1432.1658273355579,1500.2138059424271
1831,Don Madge,Lightweight,2,0,0,1583.4258768421462,1583.4258768421462
1832,Te Edwards,Lightweight,0,2,0,1422.0828975345896,1500.0
1833,Thiago Moises,Lightweight,8,6,0,1606.17387983639,1614.721583944918
1834,Maycee Barber,Women's Strawweight,9,2,0,1733.7796691250624,1733.7796691250624
1835,Hannah Cifers,Women's Strawweight,2,5,0,1358.256163188609,1521.5513337042773
1836,Bobby Moffett,Featherweight,0,3,0,1419.0398514713556,1500.0
1837,Devonte Smith,Lightweight,3,3,0,1479.3134245961824,1595.2382459077185
1838,Johnny Walker,Light Heavyweight,7,7,0,1596.5505427229757,1679.7855533428674
1839,Ian Heinisch,Middleweight,3,4,0,1522.0693220015464,1610.9483690778463
1840,Laureano Staropoli,Welterweight,2,4,0,1435.7608215322057,1585.8337394163552
1841,Jesus Pinedo,Lightweight,1,1,0,1502.8781156252066,1536.9396463008084
1842,Anderson Dos Santos,Featherweight,1,3,0,1434.5177925373027,1500.0
1843,Sergei Pavlovich,Heavyweight,7,3,0,1736.7633987162458,1779.6930796657693
1844,Vince Morales,Bantamweight,3,7,0,1420.205109514242,1522.1793005994252
1845,Martin Day,Bantamweight,0,4,0,1349.8754357850255,1500.0
1846,Sumudaerji,Bantamweight,3,4,0,1449.727405533394,1563.887885363934
1847,Juan Espino,Heavyweight,2,1,0,1559.4727808946393,1597.5067579875658
1848,Justin Frazier,Heavyweight,0,1,0,1452.0,1500.0
1849,Macy Chiasson,Women's Featherweight,8,3,0,1656.0467953404063,1656.0467953404063
1850,Pannie Kianzad,Women's Featherweight,5,6,0,1489.3377291729141,1582.14338596377
1851,Edmen Shahbazyan,Middleweight,7,5,0,1568.2269598081389,1670.9990948937511
1852,Antonina Shevchenko,Women's Flyweight,4,4,0,1502.5293561854826,1553.9653398869546
1853,Kevin Aguilar,Featherweight,2,4,0,1441.3162095770738,1595.9289012930385
1854,Maurice Greene,Heavyweight,4,4,0,1484.2964460815747,1615.0972308396904
1855,Michel Batista,Heavyweight,0,1,0,1452.0,1500.0
1856,Leah Letson,Women's Featherweight,1,1,0,1488.2777448164934,1540.0
1857,Julija Stoliarenko,Women's Featherweight,2,6,0,1407.7441117076735,1500.0
1858,Roosevelt Roberts,Lightweight,5,5,0,1492.4942397437164,1617.2369971689034
1859,Chris Gutierrez,Bantamweight,9,3,1,1700.1284733551222,1721.5296895563472
1860,Sodiq Yusuff,Featherweight,6,3,0,1617.3356261192519,1700.593463217835
1861,Suman Mokhtarian,Featherweight,0,2,0,1407.2791946344746,1500.0
1862,Jimmy Crute,Light Heavyweight,4,4,2,1528.986673752703,1641.160846513453
1863,Kai Kara-France,Flyweight,8,4,0,1642.7239505228845,1667.0928335740746
1864,Damir Ismagulov,Lightweight,5,2,0,1601.8549599502771,1657.922648064647
1865,Alex Gorgees,Lightweight,0,1,0,1460.0,1500.0
1866,Kyle Nelson,Lightweight,4,5,1,1519.8041051659764,1553.1318965303913
1867,Dwight Grant,Welterweight,3,5,0,1443.9112383658612,1563.3151987632837
1868,Jordan Griffin,Featherweight,1,4,0,1428.5933641719548,1500.0
1869,Juan Adams,Heavyweight,1,3,0,1407.5120161346997,1544.3368314001236
1870,Bevon Lewis,Middleweight,1,3,0,1421.2035483257625,1500.0
1871,Greg Hardy,Heavyweight,5,5,0,1501.897895830263,1627.4865517081446
1872,Ariane da Silva,Women's Flyweight,6,7,0,1511.1518044414988,1565.132240783042
1873,Alonzo Menifield,Light Heavyweight,9,5,1,1621.7829072508894,1679.558992827436
1874,Vinicius Moreira,Light Heavyweight,0,4,0,1323.6702847967224,1500.0
1875,Mario Bautista,Bantamweight,9,2,0,1743.6015949278137,1743.6015949278137
1876,Kyle Stewart,Welterweight,0,2,0,1414.02505481434,1500.0
1877,Sarah Frota,Women's Strawweight,0,2,0,1426.7577773558075,1500.0
1878,Anthony Hernandez,Middleweight,8,2,0,1759.4402652336196,1759.4402652336196
1879,Taila Santos,Women's Flyweight,4,3,0,1591.4292943118007,1628.6994778671474
1880,Jairzinho Rozenstruik,Heavyweight,9,6,0,1676.014252656919,1723.5710777122256
1881,Geraldo de Freitas,Featherweight,1,2,0,1454.444075764643,1540.0
1882,Felipe Colares,Featherweight,2,4,0,1440.7740323220153,1510.1998661564935
1883,Rogerio Bontorin,Flyweight,2,4,0,1438.752780482258,1580.2936644619376
1884,Marcos Mariano,Lightweight,0,2,0,1416.54532594956,1500.0
1885,Raulian Paiva,Flyweight,3,4,0,1489.0278559811322,1563.2861363850836
1886,Callan Potter,Lightweight,1,2,0,1452.1473141795054,1500.0
1887,Kron Gracie,Featherweight,1,3,0,1451.7577571794247,1552.268996438716
1888,Klidson Abreu,Light Heavyweight,1,3,0,1443.3086439537456,1513.32338092303
1889,Ismail Naurdiev,Welterweight,3,2,0,1568.250034301686,1568.250034301686
1890,Joel Alvarez,Lightweight,7,2,0,1722.3398873364245,1722.3398873364245
1891,Ben Askren,Welterweight,1,2,0,1519.4156699303542,1575.8873455852834
1892,Grant Dawson,Featherweight,11,1,1,1795.27869600442,1795.27869600442
1893,Jeff Hughes,Heavyweight,0,4,0,1371.8275324801264,1500.0
1894,Nicolae Negumereanu,Light Heavyweight,4,2,0,1556.9044213047034,1609.6406766767125
1895,Mike Grundy,Featherweight,1,3,0,1442.3208714176053,1558.4513116871362
1896,Ryan MacDonald,Bantamweight,0,2,0,1411.5958975798492,1500.0
1897,Jordan Espinosa,Flyweight,2,4,0,1424.5974058735533,1538.1337814518627
1898,Kennedy Nzechukwu,Light Heavyweight,8,5,0,1609.8585405919027,1623.320945567059
1899,Casey Kenney,Bantamweight,5,3,0,1604.2562043342186,1662.8587359109406
1900,Sabina Mazo,Women's Flyweight,3,4,0,1454.5496601446803,1589.5164139591186
1901,Zelim Imadaev,Welterweight,0,3,0,1376.4751525421425,1500.0
1902,Boston Salmon,Bantamweight,0,2,0,1396.4404309655158,1500.0
1903,Randy Costa,Bantamweight,2,4,0,1405.4266079521872,1535.360391750997
1904,Arman Tsarukyan,Lightweight,9,2,0,1808.3921791165408,1808.3921791165408
1905,Alen Amedovski,Middleweight,0,4,0,1332.3920300654377,1500.0
1906,Movsar Evloev,Featherweight,9,0,0,1820.8777897863324,1820.8777897863324
1907,SeungWoo Choi,Featherweight,4,7,0,1404.4682529299278,1549.324675577835
1908,Alex Da Silva,Lightweight,1,3,0,1443.2076651905147,1500.0
1909,Rafael Fiziev,Lightweight,6,4,0,1641.5310803385953,1736.452669183954
1910,Thomas Gifford,Lightweight,0,2,0,1416.4308492740945,1500.0
1911,Takashi Sato,Welterweight,2,5,0,1425.4830957742986,1560.3990741861353
1912,Virna Jandiroba,Women's Strawweight,7,3,0,1693.2681608896105,1693.2681608896105
1913,Mike Davis,Lightweight,4,2,0,1589.3137322497553,1621.8930297277363
1914,Serghei Spivac,Heavyweight,8,5,0,1658.5283610607487,1692.2915970625145
1915,Marc-Andre Barriault,Middleweight,6,8,0,1464.0360260959083,1568.2024143442195
1916,Kyle Prepolec,Welterweight,0,2,0,1428.9154399823371,1500.0
1917,Cole Smith,Bantamweight,1,2,0,1462.8638078371532,1545.2757815552338
1918,Luana Carolina,Women's Flyweight,6,3,0,1561.7646838309665,1561.7646838309665
1919,Carlos Huachin,Bantamweight,0,2,0,1432.7267516479315,1500.0
1920,Viviane Araujo,Women's Bantamweight,7,5,0,1596.841567431702,1610.0811849801644
1921,Felicia Spencer,Women's Featherweight,3,3,0,1563.1520521553002,1566.9010799991681
1922,Derrick Krantz,Welterweight,0,2,0,1442.7145301585438,1500.0
1923,Austin Hubbard,Lightweight,4,6,0,1453.321605666872,1526.6361237954566
1924,Charles Jourdain,Lightweight,7,7,1,1559.3503809808947,1586.5782971970955
1925,Michel Pereira,Welterweight,9,3,0,1715.3731148950615,1761.5717621731167
1926,Sung Bin Jo,Featherweight,0,1,0,1446.675768179873,1500.0
1927,Sergey Khandozhko,Welterweight,2,1,0,1566.7653698061508,1566.7653698061508
1928,Rostem Akman,Welterweight,0,2,0,1436.3067579535768,1500.0
1929,Bea Malecki,Women's Bantamweight,2,1,0,1518.8307613612697,1574.8979814670165
1930,Duda Santana,Women's Bantamweight,0,1,0,1452.0,1500.0
1931,Danilo Belluardo,Lightweight,0,2,0,1402.9568962383337,1500.0
1932,Grigory Popov,Bantamweight,0,2,0,1410.998012861723,1500.0
1933,Deron Winn,Middleweight,2,3,0,1447.2145141963085,1531.2813331383916
1934,Journey Newson,Bantamweight,1,5,0,1372.548187879634,1500.0
1935,Dalcha Lungiambula,Light Heavyweight,2,5,0,1375.1889048107503,1550.0
1936,Dequan Townsend,Light Heavyweight,0,4,0,1343.2962443040274,1500.0
1937,Amanda Ribas,Women's Strawweight,7,5,0,1581.3836361797487,1662.8024704393683
1938,Nohelin Hernandez,Bantamweight,0,2,0,1423.8639928232724,1500.0
1939,Julia Avila,Women's Bantamweight,3,3,0,1491.7682030350186,1571.3532970126105
1940,Wellington Turman,Middleweight,3,6,0,1431.581099898891,1515.7391059458657
1941,John Allan,Light Heavyweight,0,3,0,1406.5483749488471,1500.0
1942,Brianna Fortino,Women's Strawweight,1,1,0,1507.7964252695276,1548.4494664221095
1943,Gabriel Silva,Bantamweight,0,2,0,1432.1946252959776,1500.0
1944,Domingo Pilarte,Bantamweight,1,2,0,1466.9800236932065,1500.0
1945,Yoshinori Horie,Featherweight,0,1,0,1453.697924412834,1500.0
1946,Cole Williams,Welterweight,0,2,0,1421.128271632804,1500.0
1947,Miranda Granger,Women's Flyweight,1,3,0,1398.7139786677396,1540.0
1948,Hannah Goldy,Women's Flyweight,1,4,0,1399.4002778251065,1500.0
1949,Eduardo Garagorri,Featherweight,1,2,0,1463.765039689243,1535.6300371411064
1950,Rodolfo Vieira,Middleweight,5,3,0,1586.3046786065634,1619.322797654943
1951,Ciryl Gane,Heavyweight,10,2,0,1872.171750641863,1872.171750641863
1952,Raphael Pessoa,Heavyweight,1,2,0,1447.4242905429749,1500.0
1953,Kazula Vargas,Lightweight,1,3,0,1430.4573832247568,1500.0
1954,Khama Worthy,Lightweight,2,3,0,1443.2396845330995,1610.6662097206888
1955,Mizuki,Women's Flyweight,2,1,0,1528.856120831032,1541.3942593045033
1956,JunYong Park,Middleweight,8,3,0,1646.3202973874966,1649.4323222386588
1957,Da Woon Jung,Light Heavyweight,4,4,1,1504.341910419011,1666.6142349034517
1958,Khadis Ibragimov,Light Heavyweight,0,4,0,1358.9900176369467,1500.0
1959,Alatengheili,Bantamweight,5,2,1,1598.805692656495,1601.5335879758177
1960,Batgerel Danaa,Bantamweight,3,4,0,1469.1385622048044,1586.0816258184195
1961,Karol Rosa,Women's Bantamweight,7,4,0,1564.400500249123,1626.081679456668
1962,Lara Procopio,Women's Bantamweight,1,2,0,1463.9553761582508,1505.5223758541651
1963,Lerone Murphy,Featherweight,7,0,1,1756.550243484641,1756.550243484641
1964,Liana Jojua,Women's Bantamweight,1,3,0,1408.3252818747171,1500.0
1965,Ottman Azaitar,Lightweight,2,3,0,1448.5648697418737,1602.4184197012007
1966,Fares Ziam,Lightweight,7,2,0,1675.747904526595,1675.747904526595
1967,Tristan Connelly,Welterweight,1,2,0,1478.9910812400033,1546.4544820737126
1968,Miles Johns,Bantamweight,6,4,0,1551.8185102950122,1584.7278741400041
1969,Hunter Azure,Bantamweight,2,2,0,1503.670888254127,1544.5955973462503
1970,Askar Askarov,Flyweight,3,1,1,1607.3964738242332,1644.4658498340573
1971,Vanessa Melo,Women's Bantamweight,1,3,0,1443.2693917614602,1500.0
1972,Ariane Carnelossi,Women's Strawweight,3,2,0,1541.297643134549,1542.9480809181905
1973,Tyson Nam,Flyweight,3,5,0,1478.3847059291004,1555.6973004696242
1974,Mark Madsen,Lightweight,4,2,0,1570.8567373072344,1660.2048170383628
1975,Makhmud Muradov,Middleweight,4,3,0,1543.9036672123016,1631.392048050138
1976,Giga Chikadze,Featherweight,8,2,0,1711.2288773279265,1755.1196584647369
1977,Jack Shore,Bantamweight,6,3,0,1573.9266715332722,1670.0715846167545
1978,Yorgan De Castro,Heavyweight,1,3,0,1420.128969669979,1550.0
1979,Justin Tafa,Heavyweight,4,6,0,1463.1573378511368,1534.3782646028976
1980,Maki Pitolo,Welterweight,1,5,0,1349.1343279986975,1501.6423284848827
1981,Brad Riddell,Lightweight,4,3,0,1529.9208667838884,1652.027972779645
1982,Jamie Mullarkey,Lightweight,5,6,0,1478.9751387441665,1570.3071533462798
1983,Zarah Fairn,Women's Featherweight,0,4,0,1363.6817137609346,1500.0
1984,Bruno Silva,Bantamweight,8,10,0,1526.3286254165039,1628.1538405045353
1985,Miguel Baeza,Welterweight,3,4,0,1476.520499939051,1646.3456200557628
1986,Ben Sosoli,Heavyweight,0,2,0,1423.7291257873517,1500.0
1987,Jonathan Pearce,Lightweight,5,4,0,1546.4915361448395,1676.1563878796455
1988,Diana Belbita,Women's Flyweight,2,5,0,1394.936787554589,1500.0
1989,Sean Woodson,Featherweight,7,1,1,1681.8190379363875,1681.8190379363875
1990,Sean Brady,Welterweight,8,1,0,1813.0001835954367,1813.0001835954367
1991,Brendan Allen,Middleweight,12,4,0,1751.0243407068363,1811.63299191601
1992,Tanner Boser,Heavyweight,5,5,0,1510.0123640370164,1587.0765374481891
1993,Don'Tale Mayes,Heavyweight,5,6,0,1478.9817876090212,1559.5666671505644
1994,Loma Lookboonmee,Women's Strawweight,6,2,0,1609.4522709847506,1609.4522709847506
1995,Shamil Gamzatov,Light Heavyweight,1,1,0,1490.9000956325092,1541.5331594586748
1996,Roman Kopylov,Middleweight,6,3,0,1645.0176220600965,1645.0176220600965
1997,Abubakar Nurmagomedov,Welterweight,2,2,0,1500.3597228741746,1521.3017588692287
1998,Andre Muniz,Middleweight,6,2,0,1661.8462488748817,1722.766372153799
1999,Antonio Arroyo,Middleweight,0,3,0,1381.1837367033913,1500.0
2000,Isabela de Padua,Women's Flyweight,0,1,0,1451.9237988653974,1500.0
2001,Tracy Cortez,Women's Bantamweight,5,1,0,1640.928716590505,1665.1654620933484
2002,Billy Quarantillo,Featherweight,6,5,0,1535.5682258587944,1633.4334247269635
2003,Jacob Kilburn,Featherweight,0,2,0,1413.8978495149877,1500.0
2004,Joe Solecki,Lightweight,5,4,0,1548.0871206302556,1649.2791321445973
2005,Mallory Martin,Women's Strawweight,1,3,0,1410.285552275086,1500.0
2006,Chase Hooper,Featherweight,7,3,0,1638.3341375843106,1638.3341375843106
2007,Punahele Soriano,Middleweight,5,4,0,1544.918319326351,1596.0505979600437
2008,Omar Morales,Lightweight,3,4,0,1444.887987309959,1577.2267071442823
2009,Ode Osbourne,Bantamweight,4,6,0,1421.5435207549554,1531.3059655039635
2010,Aleksa Camur,Light Heavyweight,1,3,0,1421.2393273681694,1542.457349772978
2011,Jamahal Hill,Light Heavyweight,7,3,0,1697.969303615647,1779.4494628507973
2012,Tony Gravely,Bantamweight,4,4,0,1506.5361455321772,1579.293261540032
2013,Herbert Burns,Featherweight,2,4,0,1413.1714709331707,1602.3955464180542
2014,Nate Landwehr,Featherweight,5,4,0,1553.6468879596819,1600.341539450179
2015,Khaos Williams,Welterweight,6,3,0,1637.043289748578,1685.3842949244754
2016,Youssef Zalal,Featherweight,7,3,1,1640.5863144192776,1640.5863144192776
2017,Austin Lingo,Featherweight,2,3,0,1456.2931935067143,1540.173941161173
2018,Brok Weaver,Lightweight,1,2,0,1450.2633751547282,1534.7811367076333
2019,Daniel Rodriguez,Welterweight,8,4,0,1648.8256089616175,1731.1829849931785
2020,Shanna Young,Women's Bantamweight,1,3,0,1437.6499784766725,1500.0
2021,Josh Culibao,Lightweight,3,4,1,1484.564575110759,1583.50654228966
2022,Norma Dumont,Women's Featherweight,8,2,0,1711.5158171392618,1711.5158171392618
2023,Darrick Minner,Featherweight,2,4,0,1451.4450574576945,1553.8631590605137
2024,Kyler Phillips,Bantamweight,6,2,0,1652.6524726005566,1684.7767660715035
2025,Steve Garcia,Lightweight,6,2,0,1675.7748481324725,1675.7748481324725
2026,TJ Brown,Featherweight,3,5,0,1442.2966925687606,1507.5575797107938
2027,Spike Carlyle,Featherweight,1,2,0,1469.1481332496494,1550.0
2028,Aalon Cruz,Featherweight,0,2,0,1406.5741231578538,1500.0
2029,Jamall Emmers,Featherweight,3,4,0,1477.7109463411375,1517.4195995946027
2030,David Dvorak,Flyweight,3,3,0,1495.3993199817755,1608.2389535247419
2031,Philipe Lins,Heavyweight,4,2,0,1592.8503247099115,1592.8503247099115
2032,Ike Villanueva,Heavyweight,1,5,0,1326.5567138072836,1500.0
2033,Irwin Rivera,Featherweight,1,2,0,1476.5327849980476,1510.645809134614
2034,Rodrigo Nascimento,Heavyweight,4,4,0,1525.4986066652123,1586.2990303131671
2035,Gabe Green,Welterweight,2,3,0,1480.5093825813187,1556.3550884232886
2036,Brandon Royval,Flyweight,7,3,0,1708.5295086282592,1708.5295086282592
2037,Mariya Agapova,Women's Flyweight,2,4,0,1421.3505293961614,1540.1939794683171
2038,Gustavo Lopez,Catch Weight,1,2,1,1479.4413157875708,1516.4657381289292
2039,Zarrukh Adashev,Bantamweight,1,3,0,1413.500400948948,1500.0
2040,Christian Aguilera,Welterweight,1,2,0,1460.0676320222549,1550.0
2041,Anthony Ivy,Welterweight,0,2,0,1422.0270946995681,1500.0
2042,Justin Jaynes,Lightweight,1,4,0,1388.051706731956,1545.4438401317082
2043,Max Rohskopf,Lightweight,0,1,0,1447.3802927723336,1500.0
2044,Kyle Daukaus,Middleweight,2,5,0,1435.7141230753994,1514.9713256090783
2045,Jason Witt,Welterweight,2,4,0,1419.2620208248436,1505.8399842493295
2046,Kay Hansen,Women's Strawweight,1,3,0,1431.9359044950177,1548.0
2047,Jinh Yu Frey,Women's Strawweight,2,6,0,1368.5249993501516,1500.0
2048,Jiri Prochazka,Light Heavyweight,5,2,0,1751.0657974336204,1751.0657974336204
2049,Roman Bogatov,Lightweight,0,1,0,1484.150556181957,1500.0
2050,Maxim Grishin,Heavyweight,2,3,0,1484.9093703528488,1519.8395416405162
2051,Zhalgas Zhumagulov,Flyweight,1,6,0,1352.8599611285647,1500.0
2052,Mounir Lazzez,Welterweight,2,2,0,1499.3068353362264,1554.795899310589
2053,Khamzat Chimaev,Middleweight,8,0,0,1869.0957480098732,1869.0957480098732
2054,Modestas Bukauskas,Light Heavyweight,5,4,0,1549.7922452928435,1550.0
2055,Andreas Michailidis,Light Heavyweight,1,3,0,1412.1352093307578,1500.0
2056,Roman Dolidze,Light Heavyweight,9,3,0,1744.3997935429595,1744.3997935429595
2057,Amir Albazi,Bantamweight,5,1,0,1658.588580445251,1686.178575707981
2058,Malcolm Gordon,Bantamweight,2,5,0,1390.619139235181,1510.2173590745929
2059,Carlos Felipe,Heavyweight,3,2,0,1539.9887035186073,1571.219127122772
2060,Rhys McKee,Welterweight,0,4,0,1370.2133220448945,1500.0
2061,Jai Herbert,Lightweight,3,5,1,1474.9424370908423,1500.0
2062,Tom Aspinall,Heavyweight,8,1,0,1863.863678510532,1863.863678510532
2063,Niklas Stolze,Welterweight,0,3,0,1377.670810283016,1500.0
2064,John Castaneda,Bantamweight,4,3,0,1566.5492075856162,1598.5918689915254
2065,Nate Maness,Featherweight,5,2,0,1601.5955040016208,1629.1241100531388
2066,Johnny Munoz,Featherweight,2,4,0,1432.3178704262682,1507.548739921647
2067,Vince Cachero,Featherweight,0,2,0,1411.8119122470096,1500.0
2068,Cody Durden,Bantamweight,6,5,1,1524.713083178801,1594.8262229408838
2069,Joaquin Buckley,Middleweight,11,4,0,1780.2188418720923,1780.2188418720923
2070,Alexander Munoz,Lightweight,1,2,0,1475.1734730167607,1500.0
2071,Peter Barrett,Featherweight,0,2,0,1424.9963479667474,1500.0
2072,Ali AlQaisi,Bantamweight,0,2,0,1417.7459005281428,1500.0
