fighter_id,strikingVolume,strikingSuccess,strikingDefense,knockdownsPerMin,grappingSuccess,grapplingDefense,finishingAbility,controlDominance,weightclass
1963,-0.2890316074202946,-0.2361064798232161,0.0406460109886443,-0.4003333546213738,0.6787925046396845,0.4971313341149326,-0.1086555758608624,0.0001316326677846,Featherweight
1965,0.878805729972712,0.6135058077748066,-0.889275298988449,0.1905323615658558,,,0.6275429729701545,0.2990434439255918,Lightweight
1966,-0.886193408740636,-0.2326035150319738,-1.3243835386968563,-0.1466870038418817,1.14402797097005,-1.4547148588612286,-0.7194395277610137,-0.1194353410679739,Lightweight
1968,-0.438905759914579,-0.7402040242018877,-1.0462215290175725,0.2365668045881199,-0.4489794839469622,-1.424280376662101,-0.0626800602927867,0.0366138459171738,Bantamweight
1972,0.6965668761871372,1.2509097416907,-0.7584032765231802,0.43163580164909,2.728553328293049,0.9585845949175212,0.9621386575512296,0.0095424742261096,Women's Strawweight
1973,-0.0065721903565454,-1.689667086489839,0.9311583441257312,0.2195712195660922,-1.1697617545170818,,0.5246108326747548,0.8012868110928608,Flyweight
1974,-0.2105096480773406,-0.2044759983739372,-0.1659747186520259,-0.1751944171028845,0.1413403693462229,0.2314685545309064,-0.4604044314665586,-0.1933772971694545,Lightweight
1975,-0.2576831264912329,-0.6336451872994577,-0.5629821729580172,0.2127984812374082,-0.0718884823629663,2.684187136737994,-0.220846173456788,-0.1143520022447479,Middleweight
1976,-0.0865384579027533,-0.8924757434994827,-0.0557531446347128,0.638629629269152,-1.2184158979195665,-0.7152432324265875,0.094845848100667,-0.5225111762717141,Featherweight
1977,0.0516733910136268,1.4576122896137746,-1.2161610029660073,0.2504328427829284,0.6476511452483841,-0.2768192147781168,0.6554559607643773,-0.0675577814954795,Bantamweight
1979,0.5585828526228387,0.5427855122553461,-0.0359142928639137,1.340806060903275,,0.3027261075605906,0.3549314578715919,-0.389969881555348,Heavyweight
1982,-0.0019209241496407,-0.1190613925375388,0.4905442986428769,-0.0761874567889,-0.9702077255161548,-0.139839898089695,-0.3897584961135251,-0.1763057668979448,Lightweight
1983,2.1095355690509496,0.8137928718912717,1.2054203257961544,-1.0247788914121383,,-0.709359738781044,-0.7022516113025725,-1.2014632595447812,Women's Featherweight
1984,-0.2961664607984376,-0.0298164492375211,0.6368317732504015,0.1917905559074318,-0.0966934434888081,-0.8344502130916343,1.2539026449786808,-0.0304974592911596,Bantamweight
1985,1.1487244401374987,1.842056239182603,-0.6954759965369893,0.3812940883985089,0.8908614491372647,,0.4877225723729267,1.1713880788466169,Welterweight
1987,-0.7260329126322757,-0.5337835617260688,0.1623166483726254,-0.1751944171028845,1.4375349866527296,-0.3599906867211667,0.3167008574168078,-0.1087193298551494,Lightweight
1988,1.481323847096054,0.0382405111766967,1.2439581248506064,-0.0961524894537139,-0.5423712070097597,-0.716015257436498,-1.2076081490684514,-0.5908886814162545,Women's Flyweight
1989,0.6045703226959783,-0.387497221645213,0.7978630728588318,-0.410938371164654,-0.8640205305044288,-1.7229311838377213,-0.2217119225061566,-0.1462578672126341,Featherweight
