id,fighter_id,strikingVolume,strikingSuccess,strikingDefense,knockdownsPerMin,grappingSuccess,grapplingDefense,finishingAbility,controlDominance,weightclass
481,2281,0.25503430857146064,-0.2254725016377418,0.4150043154137832,-0.10196076800976153,-0.8502882447908514,-0.14597878303264653,-0.22290260457353497,-0.3825261515609731,Flyweight
482,2282,-0.36788186984137256,0.26616076122916404,-0.20183022848137755,0.07267605220299458,1.783185672091716,,-1.2007752695657912,-0.13506079865694642,Heavyweight
483,2283,-0.41607641393781186,-0.033056562191191394,0.47882590572101186,-1.0236768888136523,-1.3996075204862932,0.8571658983069432,-0.25082086778301316,-0.41795405787502193,Welterweight
484,2284,-0.15439128690692272,-0.6022277340454539,0.6554365098209899,-0.2233744882408293,-0.6011775000819994,-0.39498643859655413,-0.8548431989064359,-0.33741963535407005,Light Heavyweight
485,2285,-0.10677374324269162,-0.6772630765702388,-0.1455293589093692,-0.3208171822465646,-0.4921663028389696,,-0.42292190584709966,2.3193697885048716,Heavyweight
486,2286,-0.4642642863205151,-0.4235175664231872,-0.15957360560227718,-0.09796928162586538,,-1.4109664457857616,-1.2007752695657912,-0.4150112544987125,Heavyweight
487,2287,0.3713616936215554,3.6486602759965048,-0.5688655191632067,-0.22669137415904383,2.212121819532921,2.482291495342506,0.595422994631804,-0.46752210363619995,Women's Flyweight
488,2288,-0.810771653541245,-1.3571561379769306,-0.8142849088336411,-0.22669137415904383,3.286037451396105,1.4646484376400961,-1.2076081490684514,1.8510607777998223,Women's Flyweight
489,2289,2.407122363748668,-0.7392724772430266,1.0169549102195456,4.309647895766514,,,0.09758645120563554,0.22167536111589511,Women's Strawweight
490,2290,-1.2642493458820157,-1.1479750295355213,-0.6719606642089273,-0.5040815104542435,-0.5382090502389434,0.37789870189638125,-0.04650558318529711,-0.3214994705095391,Women's Strawweight
491,2291,0.21832110167286686,-0.38766305955237995,-0.0007410972332616558,-0.652412604535516,0.3090306355679547,0.4460114381079445,-1.2007752695657912,-0.33002316584608415,Heavyweight
492,2292,1.5561654541798344,0.17945286703040958,-0.9733354850429701,0.6838218170941937,-0.9452267882622383,-1.2591597871592808,-0.18978352552649244,-0.07621703815726344,Catch Weight
493,2293,0.08450787981538634,0.678674332133983,0.20207171893618028,-0.6626572635372093,0.04676079500384005,-0.6273192191956516,1.5531259870858325,-0.1397550211147264,Bantamweight
494,2294,-0.3252983424823728,-0.2322952823804742,-0.5912373514087846,-0.8465394256799571,0.3819249433409546,-0.7152432324265875,-0.31215699982239187,-0.0336374561382659,Featherweight
495,2295,-0.3764627533310688,-0.231534445862636,-0.4282180379049807,1.1537786500342435,,1.048210682542896,-1.1261626956685098,-0.6785583425999143,Featherweight
496,2296,-0.8287887212348943,-0.7606789719820014,-0.4761436169432572,-0.21146120902362042,1.280952489480986,,0.19495749015693772,0.0037159145150393665,Middleweight
497,2297,-0.005904332632965789,-0.8725498339098642,0.5038111225489055,-0.17519441710288455,-1.1386491343375464,-0.37853818906008213,-1.2375097203499246,-0.2276224635100353,Lightweight
