fighter_id,strikingVolume,strikingSuccess,strikingDefense,knockdownsPerMin,grappingSuccess,grapplingDefense,finishingAbility,controlDominance
1152,2.8533064786841225,0.4271356783919598,2.087948976166499,0.026854649211144683,0.22658610271903323,0.6666666666666666,0.36363636363636365,1.514726507713885
1155,4.005085823267641,0.4552023121387283,3.877940241576605,0.025429116338207245,0.06146831225201131,0.56,0.3076923076923077,1.0613171839515518
1158,3.6674311926605503,0.41673182173573103,3.760321100917431,0.0,0.09818807339449542,0.5,0.15789473684210525,1.0383216104778075
1163,4.361026317960564,0.41992373689227835,4.276874845309792,0.04455077963864367,0.07220196353436185,0.4528301886792453,0.4166666666666667,0.5626880641925778
1191,3.4665147693058835,0.45108005082592123,2.9636260069981284,0.039059321344291645,0.09807454595476403,0.352112676056338,0.34782608695652173,0.7198521046643913
1195,3.4088291746641075,0.4562268803945746,4.072168905950096,0.009213051823416507,0.06147499918670094,0.4520547945205479,0.3684210526315789,0.47912292978773036
1203,3.9848314030952134,0.42800528401585203,3.4867274777083117,0.03689658706569642,0.032478106886224135,0.3333333333333333,0.23076923076923078,0.8139269406392694
1205,5.333068992862808,0.40414663461538464,5.642347343378272,0.019825535289452818,0.019082864443689188,0.36,0.2727272727272727,2.216374269005848
1206,3.5950118764845604,0.49851778656126483,3.021377672209026,0.007125890736342042,0.09473115957676528,0.39285714285714285,0.2857142857142857,0.8046793398788386
1207,3.769633507853403,0.46675031367628605,3.0197601756460055,0.010133423408208072,0.04986710992986604,0.4838709677419355,0.2222222222222222,0.5005353319057816
1222,4.993681169886261,0.3912582219393168,5.529879039537823,0.005416140097490522,0.02418848167539267,0.5428571428571428,0.21739130434782608,0.47969924812030074
1245,2.8472658705216842,0.5490909090909091,2.0251414204902574,0.041483343808925204,0.10106851037083596,0.45121951219512196,0.5172413793103449,0.5438311688311688
1250,2.8580501746586218,0.528169014084507,2.305493807557955,0.0,0.19985180480575843,0.5238095238095238,0.0,0.728957528957529
1251,4.575600316650541,0.4369959677419355,3.8367490544463014,0.06333010818893482,0.04690117971634462,0.5172413793103449,0.4444444444444444,0.8955431754874652
1260,3.955216071989118,0.4787234042553192,3.0386104426075127,0.018834362247567227,0.16073151732877589,0.5714285714285714,0.375,0.8298319327731093
1265,3.1778425655976674,0.5849731663685152,2.759961127308066,0.048590864917395525,0.09901738473167045,0.5882352941176471,0.4444444444444444,0.7074707470747075
1276,3.153409090909091,0.42575342465753424,2.9180194805194803,0.024350649350649352,0.1023936170212766,0.4642857142857143,0.3333333333333333,1.2951541850220265
1280,4.603751204685299,0.44573643410852715,5.150863666691378,0.022240343983986954,0.07138656188993502,0.22857142857142856,0.4090909090909091,1.7444444444444445
1284,3.997441637352095,0.4562043795620438,4.2788615286216825,0.0063959066197633516,0.08728913495362967,0.5833333333333334,0.4375,1.213125
1288,4.619105199516325,0.45476190476190476,4.542523176138654,0.032245062474808545,0.07237225133234808,0.5522388059701493,0.3684210526315789,0.6808223795079205
1310,4.877227722772277,0.4264935064935065,5.792079207920792,0.023762376237623763,0.04315031503150315,0.5,0.5384615384615384,1.1774530271398747
1313,3.394229127539696,0.48299319727891155,3.3498378009219736,0.017073587160662453,0.12515887921385616,0.3684210526315789,0.34782608695652173,1.7560553633217992
1328,3.530228521839746,0.4035714285714286,3.3740237199884295,0.0034712178189181373,0.1135588196430931,0.47126436781609193,0.29411764705882354,1.080857659519504
1337,3.1413994169096213,0.4292828685258964,3.287172011661808,0.00728862973760933,0.23329136849545012,0.42424242424242425,0.21428571428571427,1.8956814357823892
1347,3.2426576793452093,0.4815013404825737,3.224602792489167,0.010832932113625422,0.08567043813192103,0.4444444444444444,0.3333333333333333,0.4774362328319163
1355,2.622152170798109,0.41609822646657574,3.6194297177246026,0.0,0.0707581929461855,0.5116279069767442,0.21428571428571427,0.5909732016925247
1357,2.7525444326295005,0.5357776463630988,2.287710770165578,0.009114385538508279,0.12562363544840693,0.34065934065934067,0.21052631578947367,1.2768224751755872
1365,3.7322033898305085,0.45169230769230767,2.9237288135593222,0.01016949152542373,0.042679059595407326,0.46511627906976744,0.3333333333333333,0.4784847370356749
1369,5.134228187919463,0.379182156133829,4.616490891658677,0.05033557046979866,0.06388166004656896,0.5294117647058824,0.3333333333333333,1.1476377952755905
1374,4.7639153493640904,0.49233716475095785,4.875135162967921,0.021626074867411565,0.0502624508945744,0.3333333333333333,0.4583333333333333,1.0415012630819198
1378,4.113122171945701,0.517948717948718,4.574660633484163,0.054298642533936646,0.04029977375565611,0.6,0.5555555555555556,0.36287242169595113
1380,5.099457504520796,0.4727577535624476,3.52622061482821,0.009041591320072333,0.1588306208559373,0.2777777777777778,0.1111111111111111,6.318471337579618
1381,3.0314287837135003,0.47255038220986795,2.0328404784902294,0.0,0.14685468767213836,0.30864197530864196,0.125,2.268292682926829
1382,3.5953511622094476,0.37965162311955664,3.591602099475131,0.007498125468632841,0.0897038671366641,0.4523809523809524,0.29411764705882354,1.4136842105263159
1383,5.143643031784841,0.49822380106571934,4.1442542787286065,0.0,0.08928571428571427,0.25,0.1111111111111111,1.3453947368421053
1389,6.222380612972202,0.5021570319240725,5.468638631503921,0.005345687811831789,0.10698503207412687,0.5,0.11764705882352941,1.0346117867165576
1391,4.9643185190419,0.4670921420023933,3.378788949339363,0.004239383876209991,0.07348265385430651,0.4375,0.11764705882352941,1.2684301821335646
1395,5.036750483558994,0.4592052668704444,5.1063829787234045,0.0051579626047711154,0.04598490048043926,0.28431372549019607,0.1111111111111111,0.7137784090909091
1398,4.312991388992886,0.5087440381558028,4.614002246349681,0.022463496817671284,0.099163449558402,0.45614035087719296,0.2631578947368421,0.9745693191140279
1399,3.826442898076136,0.4687123947051745,3.4580433892754807,0.024559967253376995,0.035442573432890596,0.425531914893617,0.26666666666666666,1.1287929871881321
1402,4.265776699029126,0.46433289299867897,3.6468446601941746,0.01820388349514563,0.09657639243740418,0.375,0.4444444444444444,0.8335170893054025
1403,5.4006734006734005,0.4389709906951286,5.481481481481482,0.013468013468013467,0.08038277511961722,0.3103448275862069,0.14285714285714285,1.3356890459363957
1404,3.0288461538461537,0.3756388415672913,3.708791208791209,0.04807692307692308,0.022749180643917486,0.35294117647058826,0.4,0.8628884826325411
1405,4.600468918319498,0.4971240755957272,4.486407705468602,0.030416323426905773,0.04507644327681081,0.5,0.3684210526315789,0.6454144188327612
1415,3.2462904166396687,0.4415653093601269,2.799196526922828,0.003887772954059483,0.08313013467381926,0.6666666666666666,0.125,2.2248995983935744
1424,4.415295686971987,0.3817762399077278,4.8888394842152065,0.006669630947087594,0.08788521394123884,0.37142857142857144,0.16666666666666666,1.1247537754432042
1432,4.2267424469039785,0.45332050048123196,2.9793598564163926,0.017947950942267425,0.049057732575530956,0.23076923076923078,0.125,0.5853658536585366
1438,2.348980377068103,0.5433911882510013,1.8295498268564832,0.01731435167372066,0.16089699742066038,0.5185185185185185,0.6470588235294118,1.6093541202672605
1441,3.76092472511982,0.4417218543046358,3.822948970961376,0.005638567803777841,0.08924599818312816,0.5675675675675675,0.07692307692307693,0.8809523809523809
1442,3.9939713639788996,0.4327708219923789,3.782969103240392,0.010047726701833709,0.1004772670183371,0.24390243902439024,0.29411764705882354,2.3121387283236996
1447,2.9483196837051677,0.38185808339429406,3.3832250776616775,0.016944365998305563,0.0629661008085182,0.4,0.3076923076923077,1.0985401459854014
1455,3.4527791049530183,0.5084427767354597,3.6502627806975636,0.03185220576524925,0.1162507201154544,0.5263157894736842,0.2777777777777778,1.5026558568632933
1458,5.182033096926714,0.5138302859821847,5.087470449172577,0.05673758865248227,0.10828062104657848,0.40540540540540543,0.6363636363636364,1.3121951219512196
1459,3.468234575442883,0.46931184128952264,4.645693341478314,0.0,0.057231909812850555,0.4722222222222222,0.13333333333333333,1.4162572577043322
1479,3.91435551084926,0.4651639344262295,4.267854576807013,0.04310964218996982,0.05536894668774249,0.5625,0.2727272727272727,1.2232142857142858
1485,2.9574611748818365,0.365,3.3301823092505063,0.048615800135043886,0.014322596020177146,0.5,0.18181818181818182,0.5595903165735568
1497,3.3084479371316307,0.4172447968285431,3.599214145383104,0.047151277013752456,0.11118387542749035,0.35,0.2857142857142857,0.9116945107398569
1502,6.058383866873501,0.47828991315965264,6.202228176561839,0.03384571992666761,0.06254821770761612,0.43243243243243246,0.3333333333333333,0.5503649635036496
1507,6.040240324158167,0.44216017183185025,5.009082017605142,0.0,0.0768860988575953,0.8333333333333334,0.05555555555555555,1.819946452476573
1508,2.862937660119556,0.4524291497975709,2.2929120409906063,0.0032023911187019642,0.1588799206633426,0.48333333333333334,0.35294117647058826,1.1858134155744025
1511,4.663001173781429,0.4231416078035654,4.566627540619015,0.011120034595663185,0.043873010057027456,0.8333333333333334,0.17391304347826086,0.8464858199753391
1518,4.149486652977413,0.4659656889872717,3.44476386036961,0.014784394250513347,0.1050323803506555,0.4230769230769231,0.3157894736842105,1.2645030425963488
1522,3.012432260121135,0.4787234042553192,3.7296780363404527,0.03825310806503029,0.05425565827223462,0.9230769230769231,0.38461538461538464,0.48908045977011494
1532,2.6969727856487613,0.47572815533980584,2.7520130465803687,0.0244623381918255,0.20113786936740766,0.7674418604651163,0.42105263157894735,1.418572735590119
1533,3.5491477464124506,0.452344152498712,3.359159199622718,0.008084619012329044,0.11470628349078074,0.3333333333333333,0.2727272727272727,1.2748091603053435
1535,3.274201723264065,0.3977832512315271,3.801317790167258,0.0,0.12428197330630175,0.6774193548387096,0.2,0.6149425287356322
1543,4.545705606186136,0.39816158684083214,4.103838718586026,0.04418668876001104,0.049559388416057844,0.5,0.2857142857142857,2.078624078624079
1550,3.764705882352941,0.4701691896705254,3.914438502673797,0.0142602495543672,0.1258963424264988,0.5217391304347826,0.2777777777777778,1.8375304630381804
1552,4.058261587451351,0.4376192293017932,3.541691237174195,0.00707630616818021,0.018242782822921993,0.47368421052631576,0.15789473684210525,0.5582456140350878
1554,3.763676148796499,0.4062992125984252,4.478482859226842,0.03646973012399708,0.036348164356917095,0.6,0.4375,0.3170731707317073
1555,2.2906676503135377,0.5625,2.5119881962375508,0.0,0.12593474397236845,0.75,0.625,1.2312105565117613
1560,5.201892397403455,0.46108835576360446,4.073055341621741,0.039608317746726816,0.05297612498624711,0.3181818181818182,0.15384615384615385,1.2082810539523212
1561,4.855443353160879,0.36885245901639346,4.208050906072763,0.008299903167796375,0.07001156956199148,0.47368421052631576,0.0,0.9782981153626499
1564,3.256494065026664,0.5720761559383499,3.0190951316015826,0.020643385515224495,0.1677942121283401,0.35185185185185186,0.058823529411764705,1.6472453428458185
1573,6.449064449064449,0.4464594127806563,6.243243243243243,0.01871101871101871,,0.3333333333333333,0.2,0.31885714285714284
1577,3.60792650520082,0.43636363636363634,3.8038114038417734,0.02277731379545972,0.06647179409308329,0.43478260869565216,0.17647058823529413,0.6294881588999236
1578,4.48735577210498,0.4315281131424629,4.426376517008429,0.0,0.08196535438265204,0.41935483870967744,0.125,1.9478737997256517
1584,3.034707801839217,0.4762569832402235,3.568673983981015,0.0,0.1604568377336102,0.6666666666666666,0.1111111111111111,1.360754716981132
1586,4.229299363057325,0.46342825237297597,4.5503184713375795,0.01019108280254777,0.06669497523000707,0.40476190476190477,0.35294117647058826,1.0853808353808354
1590,2.8685897435897436,0.3929747530186608,5.2243589743589745,0.016025641025641028,0.047192749778956676,0.37142857142857144,0.09090909090909091,0.7007658643326039
1595,3.8170272812793984,0.39245556764599204,3.704139228598307,0.02116650987770461,0.07368088881479454,0.4583333333333333,0.35294117647058826,1.5321756894790604
1597,3.193627229111976,0.48315529991783074,2.351769711233819,0.005431338825020367,0.09166030855177229,0.41379310344827586,0.08333333333333333,1.0543435144783817
1598,2.696320702910489,0.4376114081996435,2.43272926963207,0.010982976386600769,0.17083492338288084,0.4594594594594595,0.13333333333333333,1.9199762892708951
1601,1.4025974025974026,0.490272373540856,2.037105751391466,0.0,0.1660159716060337,0.47619047619047616,0.375,2.024891774891775
1602,3.966060606060606,0.41209068010075567,3.9127272727272726,0.0048484848484848485,0.10401795735129069,0.3888888888888889,0.15384615384615385,1.0781758957654723
1603,4.654534238124614,0.5362473347547975,3.7985811227637263,0.009253547193090685,0.05216288370312068,0.4878048780487805,0.4117647058823529,0.6282264779350542
1608,4.127345082433201,0.4898785425101215,3.467879476975554,0.03411028993746447,0.17122131584630096,0.5263157894736842,0.42857142857142855,2.8256
1612,5.407470847881942,0.5368916797488226,4.193952170762238,0.019764147835825814,0.0843168953057615,0.4,0.3125,1.9821300929235168
1613,2.8734177215189876,0.5483091787439613,2.4177215189873418,0.0759493670886076,,0.64,0.5454545454545454,0.2263191354100445
1615,4.453492013780144,0.4075666380051591,4.575634199812089,0.018791105543376135,0.041575321014719696,0.6428571428571429,0.21428571428571427,0.5283582089552239
1618,3.703030303030303,0.4515890613451589,3.8424242424242423,0.0,0.10270562770562772,0.45454545454545453,0.0,1.632454128440367
1620,3.325906781926744,0.45236363636363636,3.224311558684609,0.010694234025487923,0.12811143940276817,0.4146341463414634,0.5454545454545454,1.3000890471950133
1623,3.746598125188993,0.40155566358774913,4.526761415179921,0.0,0.028782819053128413,0.5,0.0625,0.4199395770392749
1626,2.8120063191153237,0.5229142185663925,2.7298578199052135,0.01263823064770932,0.08261028071454611,0.38461538461538464,0.47368421052631576,0.6165613568340539
1627,5.4829014702298755,0.4099854227405248,6.350418325075136,0.009747380391519778,0.007229307123710503,0.37209302325581395,0.2857142857142857,0.36675824175824173
1628,5.003680723525082,0.4498014747589336,5.786097381428121,0.018929435271847726,0.08021640317360162,0.4827586206896552,0.3333333333333333,0.7151041666666667
1629,3.999019848076452,0.512241054613936,3.8666993383974515,0.022053418279833373,0.04372090173976967,0.358974358974359,0.16666666666666666,0.5069252077562327
1634,4.2977111806356,0.5206463195691203,4.0309566935616665,0.014819693726329656,0.12918311703728666,0.39344262295081966,0.4375,2.450940860215054
1636,4.458100558659218,0.43836519446275546,4.706145251396649,0.0335195530726257,0.03594972067039107,0.28125,0.3333333333333333,0.6656322730799069
1638,3.982630272952853,0.4553191489361702,3.0446650124069476,0.029776674937965257,0.07314427507975894,0.46153846153846156,0.21428571428571427,1.121900826446281
1639,5.319444444444445,0.49355670103092786,3.1527777777777777,0.013888888888888888,0.14976851851851852,1.0,0.2857142857142857,9.048951048951048
1641,4.357051399304921,0.43435448577680524,3.764404609475032,0.04389976220962137,0.008231205414304004,0.16666666666666666,0.25,0.26501766784452296
1642,3.741754947031781,0.35841470419299254,4.00559664201479,0.0,0.03323720053682076,0.5185185185185185,0.23076923076923078,0.6247987117552335
1646,6.053436129203774,0.5205761316872428,6.7233816296690145,0.007975541672205237,0.027406861382668908,0.4,0.4,2.7524271844660193
1647,3.490691489361702,0.3668763102725367,4.175531914893617,0.0,0.06063141966250917,0.5,0.09090909090909091,0.8504582730342499
1656,3.7565477675230734,0.43463203463203465,4.1456722374657025,0.007483162883512098,0.10689836756187467,0.5454545454545454,0.29411764705882354,1.364247311827957
1657,3.247456159341849,0.4835589941972921,3.208486685429747,0.01731976618315653,0.05413433895386598,0.42857142857142855,0.4444444444444444,0.7547734930737552
1665,5.214940098661029,0.39236479321314954,5.560253699788583,0.0,0.08746679676912235,0.5,0.1,1.8514056224899598
1666,4.9504950495049505,0.5174291938997821,4.2730588848358515,0.06253256904637831,0.019520749067387943,0.3333333333333333,0.5,1.4047619047619047
1667,4.6531820424272325,0.5009560229445507,5.061667488899852,0.011840157868771585,0.15460920431320035,0.45,0.13333333333333333,2.292798913043478
1669,6.681514476614699,0.527373179306881,7.088768692332167,0.03181673560292714,0.011630784459292255,0.46153846153846156,0.42857142857142855,1.5161290322580645
1672,4.010382868267359,0.4335538184004811,4.216186149995365,0.0,0.06433140420347244,0.38636363636363635,0.06666666666666667,2.013346043851287
1674,2.713665943600868,0.48771929824561405,2.843817787418655,0.026030368763557486,0.10303687635574837,0.38095238095238093,0.21428571428571427,1.173563928350834
1681,2.227290003800836,0.527927927927928,3.3751425313568983,0.022805017103762825,0.10791393714460318,0.7142857142857143,0.38461538461538464,0.5730114760585675
1682,3.861702127659574,0.5,3.6838905775075985,0.05015197568389058,0.08541433370660693,0.2619047619047619,0.2777777777777778,1.8225806451612903
1685,4.846042237626954,0.39984038308060654,6.3694986296953084,0.014509108495889085,0.04171560611992661,0.4444444444444444,0.2857142857142857,5.67816091954023
1693,2.868804664723032,0.47126436781609193,4.206997084548105,0.008746355685131196,0.014534067595292084,0.8,0.2,0.3602783725910064
1698,5.9147869674185465,0.5198237885462555,5.4636591478696745,0.050125313283208024,0.09223057644110276,,0.0,11.04
1708,6.14985590778098,0.4209072978303747,6.253602305475504,0.023054755043227664,0.006340057636887608,0.32142857142857145,0.14285714285714285,0.1442097596504006
1714,3.986434407276091,0.442051282051282,3.246492985971944,0.0,0.17252687192566954,0.32,0.1111111111111111,1.2148813341885825
1715,5.367323290845886,0.42464246424642466,5.283893395133256,0.027809965237543453,0.02481653147933565,0.2916666666666667,0.14285714285714285,0.31533742331288345
1716,4.8414985590778095,0.5358851674641149,4.106628242074928,0.06051873198847262,0.09589337175792509,,0.4375,1.4816326530612245
1720,2.7407506344330175,0.391304347826087,3.5421397088286364,0.008013890743956191,0.04113797248564178,0.46153846153846156,0.3333333333333333,0.8541114058355438
1722,5.535465924895688,0.5128865979381443,4.775150672229949,0.055632823365785816,0.02409350809907138,0.30434782608695654,0.2727272727272727,0.5461783439490446
1723,3.8325013865779254,0.40057971014492755,4.592346089850249,0.005546311702717692,0.08443529789532066,0.6190476190476191,0.08333333333333333,1.587105624142661
1724,4.078164825828377,0.4359673024523161,4.282073067119796,0.015293118096856415,0.055480033984706884,0.2857142857142857,0.4,0.9019337016574586
1730,6.449187216631649,0.6078799249530957,3.3307530686719007,0.019904898816764348,0.053079730178038256,0.5555555555555556,0.46153846153846156,2.261954261954262
1734,2.9466727438468547,0.409306742640076,3.343208751139471,0.006836827711941659,0.1287494031340886,0.38095238095238093,0.3333333333333333,2.2745398773006134
1740,2.9829160263942875,0.4633529907329402,2.5707312663834405,0.0,0.17055500316369882,0.4117647058823529,0.5,1.1269990592662276
1745,4.018746338605741,0.4525065963060686,3.350908025776216,0.011716461628588167,0.052709612561204044,0.6111111111111112,0.4166666666666667,0.8104982206405694
1746,3.263419836473516,0.434412265758092,3.604692499111269,0.004265908282971916,0.07929555886229862,0.29411764705882354,0.07142857142857142,0.7698293923974858
1747,5.528235611996758,0.4633152173913043,5.268846257768171,0.06484733855714672,0.095551570828523,0.6666666666666666,0.375,1.252818035426731
1748,4.312242090784044,0.44610458911419426,5.374828060522696,0.0,0.040051784124929206,0.6842105263157895,0.4,0.411214953271028
1750,3.508771929824561,0.39011703511053314,3.8128654970760234,0.10526315789473684,0.04588206627680312,0.5789473684210527,0.2727272727272727,0.44098360655737706
1752,4.137083560895686,0.3963893249607535,2.7034407427635174,0.04915346805024577,0.016220644456581102,0.3,0.4,1.4751655629139073
1753,3.6963312749727573,0.44258872651356995,3.561205957137668,0.02615328732292045,0.07311185000977954,0.37777777777777777,0.2777777777777778,1.1666666666666667
1755,4.202334630350195,0.4145026947574718,4.276844109611723,0.009934597234870437,0.0761376493639098,0.4782608695652174,0.42857142857142855,2.194908512330947
1757,4.416749750747757,0.4360236220472441,6.241276171485543,0.019940179461615155,0.03640929064657878,0.35714285714285715,0.36363636363636365,0.2451516658378916
1758,2.649279341111874,0.43863636363636366,2.99245024021963,0.027453671928620454,0.23178743014020983,0.46153846153846156,0.4,1.8073394495412844
1760,3.6998420221169037,0.4588557993730408,3.5165876777251186,0.01263823064770932,0.005909226762307331,0.375,0.2777777777777778,0.30178805058874836
1763,4.6288764616166755,0.4911003236245955,4.560244026436197,0.03050330452465684,0.07516885757861863,0.23076923076923078,0.5,1.818980667838313
1765,3.8675109595713586,0.4877149877149877,4.948855333658061,0.01948368241597662,0.02355754328477173,0.8181818181818182,0.1,0.34847161572052404
1767,3.30230675839741,0.5347313237221494,4.233104006475111,0.008093889113719142,0.11307837582625119,0.6842105263157895,0.0,0.7888019761218609
1768,4.1780935073517265,0.4496,3.0282504543201716,0.014868660168511481,0.08150729165102204,0.34285714285714286,0.3333333333333333,0.757537688442211
1769,4.511564051114162,0.4038570618264322,4.492554652022389,0.019009399091773155,0.08333333333333334,0.4666666666666667,0.2,2.4501466275659824
1772,5.408011869436201,0.4886058981233244,3.4050445103857565,0.007418397626112759,0.036144081767227165,0.4,0.1,0.7740511915269197
1773,3.4695327766921302,0.5101880877742947,2.643453544146385,0.04263634748623202,0.053081594652033444,0.3333333333333333,0.4,1.9500846023688663
